"","title","author","path","date","response"
"1026","[<U+597D><U+96F7>] <U+5927><U+660E><U+661F><U+7684><U+4E16><U+754C><U+672B><U+65E5> This is the end ","yangtsur","/bbs/movie/M.1371629025.A.5D0.html"," 6/19","2"
"1027","[<U+8ACB><U+76CA>] <U+95DC><U+65BC>«<U+5BBF><U+4E3B> The Host»<U+4E00><U+500B><U+7591><U+554F>","Smileko","/bbs/movie/M.1371632136.A.7F3.html"," 6/19","2"
"1028","[<U+65B0><U+805E>] <U+8D85><U+4EBA>» <U+958B><U+5275><U+65B0><U+7684><U+91CC><U+7A0B><U+7891>","sweet117","/bbs/movie/M.1371633136.A.134.html"," 6/19","1"
"1029","[<U+8ACB><U+76CA>] <U+807D><U+8AAA><U+6850><U+5CF6><U+9000><U+793E><U+4E86>","BODOdove","/bbs/movie/M.1371633398.A.D6B.html"," 6/19","8"
"1030","[<U+9592><U+804A>] <U+9435><U+9054><U+5C3C><U+865F>","Yijhen0525","/bbs/movie/M.1371634335.A.36E.html"," 6/19","9"
"1031","[<U+65B0><U+805E>] <U+65E5><U+5F71>«<U+8349><U+98DF><U+7537><U+4E4B><U+6843><U+82B1><U+671F>»<U+770B><U+5B85><U+7537><U+5982><U+4F55><U+5C0B><U+6625><U+5929>","newblythe","/bbs/movie/M.1371635135.A.6F8.html"," 6/19","11"
"1032","[<U+8A0E><U+8AD6>] <U+91D1><U+57CE><U+6B66><U+4E3B><U+6F14><U+5433><U+5B87><U+68EE><U+57F7><U+5C0E>«The Crossing»","nerve333","/bbs/movie/M.1371637496.A.B78.html"," 6/19","5"
"1033","Fw: [<U+65B0><U+805E>]""<U+540D><U+5075><U+63A2><U+67EF><U+5357>:<U+7D55><U+6D77><U+7684><U+5075><U+63A2>""<U+7D50><U+5408><U+771F><U+5BE6><U+9003><U+812B><U+904A><U+6232>","filmwalker","/bbs/movie/M.1371639628.A.4E6.html"," 6/19","2"
"1034","[<U+7121><U+96F7><U+597D><U+8A55>] <U+5BE6><U+7FD2><U+5927><U+53D4>","cloudyhouse","/bbs/movie/M.1371639676.A.607.html"," 6/19","1"
"1035","[<U+7247><U+55AE>] <U+6709><U+95DC>""<U+6E96><U+78BA><U+5EA6>""<U+6216>""<U+6548><U+76CA>1+1>2""<U+7684><U+7247><U+5B50>","pilimonkey","/bbs/movie/M.1371639932.A.2AB.html"," 6/19","5"
"1036","[<U+554F><U+7247>] <U+4E00><U+90E8><U+6EFF><U+4E45><U+7684><U+7CBE><U+609A><U+7247>","tk50393","/bbs/movie/M.1371639957.A.A3E.html"," 6/19","1"
"1037","[<U+60C5><U+5831>]<U+5B87><U+5B99><U+56E7><U+7247><U+738B>.<U+5BCC><U+6625><U+5C71><U+5C45><U+5716>(<U+4E0A>)","pulolesu","/bbs/movie/M.1371641143.A.FCB.html"," 6/19","<U+7206>"
"1038","[<U+7121><U+96F7>]<U+70BA><U+92FC><U+9435><U+82F1><U+96C4><U+5E73><U+53CD> ","bank89902595","/bbs/movie/M.1371642477.A.486.html"," 6/19","19"
"1039","[<U+8A0E><U+8AD6>] <U+300C><U+963F><U+5446><U+8207><U+963F><U+74DC><U+300D><U+7E8C><U+96C6><U+4ECA><U+5E74><U+590F><U+5929><U+958B><U+62CD>","beckseaton","/bbs/movie/M.1371646599.A.DE3.html"," 6/19","9"
"1040","[<U+666E><U+96F7>] <U+68EE><U+6797><U+6230><U+58EB> - <U+6B63><U+7FA9><U+5FC5><U+52DD>","otherside","/bbs/movie/M.1371647766.A.AA0.html"," 6/19","3"
"1041","Re: [<U+9592><U+804A>] <U+9435><U+9054><U+5C3C><U+865F>","ChenWay","/bbs/movie/M.1371649645.A.67F.html"," 6/19","5"
"1042","[<U+8A0E><U+8AD6>]<U+3010><U+8001><U+864E><U+5047><U+9762><U+3011><U+771F><U+4EBA><U+7248><U+524D><U+5C0E><U+9810><U+544A> <U+745B><U+58EB><U+4E3B><U+6F14>","tkuaaa","/bbs/movie/M.1371650753.A.DF3.html"," 6/19","10"
"1043","[<U+597D><U+96F7>] <U+672B><U+65E5>Z<U+6230>:<U+770B><U+5B8C><U+6703><U+8166><U+795E><U+7D93><U+8870><U+5F31><U+963F><U+963F><U+963F>","puzzler100","/bbs/movie/M.1371651102.A.A18.html"," 6/19","10"
"1044","[<U+7247><U+55AE>] <U+6C42><U+5287><U+60C5><U+4E2D><U+6709><U+95DC><U+65BC><U+6A5F><U+6703><U+6210><U+672C><U+6216><U+5176><U+4ED6><U+7D93><U+6FDF><U+5B78><U+6982><U+5FF5>","quadx","/bbs/movie/M.1371651195.A.51B.html"," 6/19","5"
"1045","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA>:<U+92FC><U+9435><U+82F1><U+96C4><U+4E00><U+500B><U+82F1><U+6587><U+55AE><U+5B57><U+8ACB><U+554F>(<U+6709><U+96F7>)","danding","/bbs/movie/M.1371651899.A.85F.html"," 6/19",""
"1046","[<U+8A0E><U+8AD6>] <U+4E00><U+500B><U+95DC><U+65BC><U+8D85><U+4EBA><U+7247><U+4E2D><U+7684><U+7591><U+60D1>","einspon","/bbs/movie/M.1371651962.A.6F9.html"," 6/19","18"
"1047","[<U+666E><U+96F7>] <U+95DC><U+65BC><U+51FA><U+795E><U+5165><U+5316>...<U+7D50><U+5C40><U+592A><U+5931><U+6557><U+4E86>","DarkKnight","/bbs/movie/M.1371652395.A.B73.html"," 6/19","8"
"1048","Re: [<U+8ACB><U+76CA>] <U+7D55><U+547D><U+9023><U+7DDA>.. <U+5287><U+60C5><U+4E00><U+554F> <U+6709><U+96F7><U+614E><U+5165>","gggping","/bbs/movie/M.1371652609.A.CDC.html"," 6/19","2"
"1049","[<U+65B0><U+805E>] <U+8D99><U+53C8><U+5EF7><U+5288><U+817F>,<U+59DA><U+6668><U+3010><U+641C><U+7D22><U+3011><U+6279><U+9AD8><U+5713><U+5713>:<U+53EF><U+6065>","kkaicd1","/bbs/movie/M.1371653158.A.364.html"," 6/19","3"
"1050","[<U+666E><U+96F7>] <U+770B><U+5B8C><U+8D85><U+4EBA><U+4E4B><U+5F8C><U+7684><U+611F><U+60F3> ","rr9sqkqx","/bbs/movie/M.1371653348.A.083.html"," 6/19","19"
"1051","[<U+597D><U+96F7>] <U+672B><U+8DEF><U+8ECA><U+795E>","lanma","/bbs/movie/M.1371653690.A.6BF.html"," 6/19","23"
"1052","[<U+7121><U+96F7>]<U+9017><U+9663><U+311F> ","g74532","/bbs/movie/M.1371653875.A.9F9.html"," 6/19","2"
"1053","[<U+597D><U+96F7>] <U+51FA><U+795E><U+5165><U+5316> <U+597D><U+7CBE><U+5F69>","JOYE0326","/bbs/movie/M.1371654363.A.B67.html"," 6/19","2"
"1054","[<U+65B0><U+805E>] <U+5C0F><U+5E03><U+5168><U+7403><U+8DD1> <U+300C><U+672B><U+65E5><U+300D><U+6D77><U+6241><U+6D3B><U+5C4D><U+5927><U+8ECD>","sony577","/bbs/movie/M.1371656540.A.A74.html"," 6/19","4"
"1055","[<U+597D><U+96F7>] <U+5077><U+60C5> Closer-<U+7F8E><U+597D><U+7684><U+8B0A><U+8A00>or<U+6B98><U+9177><U+7684><U+771F><U+76F8>","wesley1203","/bbs/movie/M.1371657928.A.73D.html"," 6/20","4"
"1056","[<U+8A0E><U+8AD6>]<U+3010><U+666E><U+7F85><U+7C73><U+4FEE><U+65AF>2<U+3011><U+627E><U+5230><U+65B0><U+7DE8><U+5287> <U+671B><U+660E><U+5F8C><U+5E74><U+4E0A><U+6620>","tkuaaa","/bbs/movie/M.1371658133.A.9B4.html"," 6/20","21"
"1057","[<U+8D08><U+7968>] <U+6642><U+5C1A><U+52F5><U+5FD7><U+6297><U+764C>!«9<U+9802><U+5047><U+9AEE><U+7684><U+5973><U+5B69>»PTT<U+8D08><U+7968>!","pelicula","/bbs/movie/M.1371658862.A.67B.html"," 6/20","60"
"1058","[<U+597D><U+96F7>] <U+8D85><U+4EBA>-<U+92FC><U+9435><U+82F1><U+96C4>","jackypaul","/bbs/movie/M.1371659296.A.4E7.html"," 6/20","20"
"1059","[<U+8A0E><U+8AD6>] <U+746A><U+9E97><U+73CD><U+5C07><U+4E0D><U+6703><U+51FA><U+73FE><U+5728><U+8718><U+86DB><U+4EBA>:<U+9A5A><U+5947><U+518D><U+8D77><U+7E8C><U+96C6>","alljerry04","/bbs/movie/M.1371659674.A.EDA.html"," 6/20","30"
"1060","[<U+597D><U+7121><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230> ","vollier","/bbs/movie/M.1371659749.A.1A2.html"," 6/20","5"
"1061","[<U+8A0E><U+8AD6>]  «<U+672B><U+65E5><U+4E4B><U+6230>»<U+7684><U+6158><U+70C8><U+5167><U+5E55> (<U+6709><U+5366><U+6709><U+96F7>)","vollier","/bbs/movie/M.1371660225.A.326.html"," 6/20","53"
"1062","[<U+7247><U+55AE>] <U+6C42><U+85A6><U+6E05><U+65B0><U+611B><U+60C5><U+7247>","haciendo","/bbs/movie/M.1371660439.A.918.html"," 6/20","19"
"1063","[<U+666E><U+96F7>]<U+92FC><U+9435><U+82F1><U+96C4>--<U+7F3A><U+5C11><U+7684><U+611F><U+52D5> ","bl0418","/bbs/movie/M.1371661892.A.6F1.html"," 6/20","25"
"1064","[<U+8A0E><U+8AD6>] <U+300C><U+9280><U+5E55><U+5927><U+89D2><U+982D>2<U+300D><U+6700><U+65B0><U+9810><U+544A>","beckseaton","/bbs/movie/M.1371662345.A.D7D.html"," 6/20","9"
"1065","[<U+666E><U+96F7>] <U+8D85><U+4EBA><U+92FC><U+9435><U+82F1><U+96C4><U+4E4B> <U+6211><U+96E3><U+904E>","n17a2","/bbs/movie/M.1371663753.A.D40.html"," 6/20","6"
"1066","[<U+65B0><U+805E>] <U+300C><U+963F><U+51E1><U+9054><U+300D>3D<U+7E3D><U+76E3><U+52A9><U+9663><U+300C><U+738B><U+724C><U+5DE8><U+7329><U+300D> ","atomcinema","/bbs/movie/M.1371664002.A.E78.html"," 6/20","3"
"1067","[<U+554F><U+7247>] <U+60F3><U+554F><U+4E00><U+90E8><U+53CD><U+6050><U+7247>","a75088285","/bbs/movie/M.1371667007.A.91C.html"," 6/20","2"
"1068","[ <U+666E> <U+96F7>]<U+92FC><U+9435><U+8D85><U+4EBA> ","RRloveDD","/bbs/movie/M.1371668789.A.C9C.html"," 6/20","7"
"1069","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+524D><U+534A><U+6BB5><U+7684><U+7591><U+554F>","peggy34389","/bbs/movie/M.1371669013.A.ADD.html"," 6/20","13"
"1070","[<U+5EE2><U+589F><U+597D><U+666E><U+721B><U+96F7>] <U+5384><U+591C><U+8ECA><U+8AFE><U+6BD4><U+4E4B><U+7570><U+5875><U+9918><U+751F>XD","windguess","/bbs/movie/M.1371677659.A.5ED.html"," 6/20","40"
"1071","[<U+60C5><U+5831>] The LEGO Movie <U+9810><U+544A><U+7247>","porst","/bbs/movie/M.1371686823.A.335.html"," 6/20","4"
"1072","[<U+554F><U+7247>] <U+4E00><U+90E8><U+96FB><U+5F71>  <U+5DF2><U+6709><U+89E3><U+7B54>:<U+5728><U+4E16><U+754C><U+8F49><U+89D2><U+9047><U+898B><U+611B>","squarle","/bbs/movie/M.1371688163.A.80E.html"," 6/20","2"
"1073","[<U+8A0E><U+8AD6>] <U+6F14><U+54E1>James Gandolfini<U+904E><U+4E16>","beckseaton","/bbs/movie/M.1371688766.A.EBC.html"," 6/20","30"
"1074","[<U+554F><U+7247>] <U+8ACB><U+554F><U+4E00><U+90E8><U+65E5><U+672C><U+6230><U+570B><U+7247>","blackwheel09","/bbs/movie/M.1371689146.A.B7D.html"," 6/20","4"
"1075","Re: [<U+65B0><U+805E>] <U+96FB><U+5F71>«<U+8076><U+96B1><U+5A18>»<U+65B0><U+9663><U+5BB9><U+66DD><U+5149> <U+59DC><U+6587><U+52A0><U+76DF>","stephilow","/bbs/movie/M.1371692434.A.299.html"," 6/20","4"
"1076","[<U+8A0E><U+8AD6>] «<U+6A5F><U+5668><U+6230><U+8B66>»<U+82F1><U+52C7><U+6BBA><U+6575><U+5F71><U+97F3><U+7167><U+7247>","northoslo","/bbs/movie/M.1371693786.A.6F2.html"," 6/20","24"
"1077","[<U+554F><U+7247>] <U+4E00><U+90E8><U+5973><U+5175><U+88AB><U+6027><U+4FB5><U+7684><U+96FB><U+5F71>","xastraydx","/bbs/movie/M.1371694525.A.BFD.html"," 6/20","15"
"1078","Re: [<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+524D><U+534A><U+6BB5><U+7684><U+7591><U+554F>","ineis","/bbs/movie/M.1371694824.A.01B.html"," 6/20","7"
"1079","Re: [<U+8A0E><U+8AD6>] «<U+6A5F><U+5668><U+6230><U+8B66>»<U+82F1><U+52C7><U+6BBA><U+6575><U+5F71><U+97F3><U+7167><U+7247>","BF109Pilot","/bbs/movie/M.1371696602.A.29A.html"," 6/20","5"
"1080","Re: [<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+524D><U+534A><U+6BB5><U+7684><U+7591><U+554F>","liusim","/bbs/movie/M.1371698081.A.4BF.html"," 6/20","8"
"1081","[<U+666E><U+96F7>] <U+9ED1><U+91D1>","tigerblue002","/bbs/movie/M.1371703094.A.03B.html"," 6/20","21"
"1082","[<U+8A0E><U+8AD6>] <U+300C><U+85CD><U+8272><U+5C0F><U+7CBE><U+9748>2<U+300D><U+6700><U+65B0><U+9810><U+544A>","beckseaton","/bbs/movie/M.1371703655.A.34F.html"," 6/20","1"
"1083","[<U+8CA0><U+96F7>]man of steel ","Jthreesmall","/bbs/movie/M.1371705660.A.44D.html"," 6/20","2"
"1084","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+88E1><U+9762><U+592A><U+7A7A><U+8239><U+5230><U+5730><U+7403><U+7684><U+6642><U+9593>","sy4826951","/bbs/movie/M.1371706378.A.40C.html"," 6/20","5"
"1085","[<U+65B0><U+805E>] <U+7F75><U+5B8C><U+5C0E><U+6F14><U+518D><U+7F75><U+81EA><U+5DF1>!<U+9678><U+7DB2><U+53CB><U+8F5F>«<U+5BCC><U+6625>»<U+5237><U+65B0><U+721B><U+7247><U+5883><U+754C>","reke","/bbs/movie/M.1371706433.A.B7A.html"," 6/20","33"
"1086","[<U+8D08><U+7968>] <U+65B0><U+7AF9><U+5927><U+9060><U+767E>-<U+7834><U+6848><U+5929><U+624D><U+4F3D><U+5229><U+7565>:<U+771F><U+590F><U+65B9><U+7A0B><U+5F0F>","Debblie","/bbs/movie/M.1371707321.A.5BC.html"," 6/20","1"
"1087","[<U+554F><U+7247>] <U+672B><U+65E5><U+4E4B><U+6230>","mzwj","/bbs/movie/M.1371707412.A.C6D.html"," 6/20","3"
"1088","Re: [<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+88E1><U+9762><U+592A><U+7A7A><U+8239><U+5230><U+5730><U+7403><U+7684><U+6642><U+9593>","alljerry04","/bbs/movie/M.1371707552.A.190.html"," 6/20",""
"1089","[<U+8ACB><U+76CA>] <U+554F><U+4E00><U+90E8><U+96FB><U+5F71> <U+6211><U+53EA><U+8A18><U+5F97><U+90E8><U+4EFD><U+53F0><U+8A5E>","dancefish","/bbs/movie/M.1371708023.A.6A6.html"," 6/20","1"
"1090","[<U+554F><U+7247>] <U+65B0><U+805E><U+88E1><U+64A5><U+7684><U+7247><U+6BB5>","rax0629","/bbs/movie/M.1371708377.A.B70.html"," 6/20",""
"1091","Fw: [<U+60C5><U+5831>] «<U+5B6B><U+4E2D><U+5C71>»«<U+5927><U+7A3B><U+57D5>»«<U+5171><U+72AF>»<U+62CD><U+651D><U+5E55><U+5F8C>","pttmovielove","/bbs/movie/M.1371709008.A.F5B.html"," 6/20","3"
"1092","[<U+8A0E><U+8AD6>]<U+300C><U+5C4C><U+7206><U+4FE0><U+300D><U+8001><U+5A46><U+5C07><U+57F7><U+5C0E><U+3010><U+683C><U+96F7><U+7684>50<U+9053><U+9670><U+5F71><U+3011>","tkuaaa","/bbs/movie/M.1371711402.A.D46.html"," 6/20","8"
"1093","[<U+554F><U+7247>] <U+5E74><U+8F15><U+4EBA><U+6F14><U+5531><U+5718><U+9AD4><U+7684><U+97F3><U+6A02><U+5287><U+60C5><U+7247>--<U+64CB><U+4E0D><U+4F4F><U+7684><U+5947><U+8E5F>","policia","/bbs/movie/M.1371711801.A.6F1.html"," 6/20","1"
"1094","[<U+8D08><U+7968>]«<U+738B><U+724C><U+96D9><U+8CCA>»<U+8207>«<U+7537><U+5973><U+95DC><U+4FC2><U+4E4B><U+5BC6><U+8A9E>»<U+7279><U+6620><U+5238> ","epmt","/bbs/movie/M.1371713554.A.FD6.html"," 6/20",""
"1095","[<U+554F><U+7247>] <U+6709><U+95DC><U+5169><U+500B><U+5973><U+4EBA><U+9762><U+5C0D><U+4E73><U+764C><U+7684><U+6545><U+4E8B> (<U+96F7>) <U+5DF2><U+89E3><U+7B54>  <U+5272><U+611B>","keen92","/bbs/movie/M.1371714615.A.728.html"," 6/20","2"
"1096","[<U+666E><U+96F7>] <U+672B><U+65E5>Z<U+6230> ","bjqsdootue","/bbs/movie/M.1371714721.A.846.html"," 6/20","5"
"1097","[<U+7121><U+96F7>]  <U+672B><U+65E5>Z<U+6230>  Good","arhtur945","/bbs/movie/M.1371715094.A.092.html"," 6/20","13"
"1098","[<U+8ACB><U+76CA>] <U+8D85><U+4EBA>-<U+514B><U+5229><U+666E><U+9813><U+661F><U+7684><U+62D3><U+8352><U+8005>","chris734010","/bbs/movie/M.1371717162.A.DB9.html"," 6/20","3"
"1099","[<U+7247><U+55AE>] <U+60F3><U+627E><U+6709><U+95DC><U+82F1><U+96C4><U+7684><U+7247><U+5B50>","caro770880","/bbs/movie/M.1371718587.A.BFB.html"," 6/20","9"
"1100","[<U+7247><U+55AE>] <U+8ACB><U+554F><U+50CF><U+5929><U+9F8D><U+7279><U+653B><U+968A><U+9019><U+6A23><U+7684><U+96FB><U+5F71>","circe","/bbs/movie/M.1371719368.A.EFA.html"," 6/20","19"
"1101","[<U+8A0E><U+8AD6>] <U+5C0E><U+6F14><U+8B49><U+5BE6><U+746A><U+9E97><U+73CD><U+5C07><U+4E0D><U+51FA><U+73FE><U+5728><U+65B0><U+8718><U+86DB><U+4EBA>2","nerve333","/bbs/movie/M.1371720808.A.A65.html"," 6/20","5"
"1102","[<U+597D><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230> <U+584A><U+9676><U+963F><U+6D3B><U+5C4D><U+4F86><U+4E86>","bala73","/bbs/movie/M.1371721528.A.169.html"," 6/20","4"
"1103","[<U+65B0><U+805E>] <U+8D85><U+4EBA><U+5438><U+775B><U+7968><U+623F><U+6500><U+51A0><U+8ECD> <U+672B><U+65E5><U+4E4B><U+6230><U+602A><U+7378><U+63A5><U+68D2>","reneebsb","/bbs/movie/M.1371721663.A.E9A.html"," 6/20","1"
"1104","[<U+5FAE><U+96F7>]<U+8D85><U+4EBA>-<U+6C92><U+60F3><U+5230><U+6709><U+9B0D><U+6E23><U+624D><U+66F4><U+5E25>","Pujols3","/bbs/movie/M.1371723463.A.0EF.html"," 6/20","2"
"1105","[<U+554F><U+7247>] <U+4E00><U+90E8><U+8A0E><U+8AD6><U+751F><U+6B7B><U+7684><U+96FB><U+5F71>","Posner5566","/bbs/movie/M.1371723894.A.81F.html"," 6/20","8"
"1106","[<U+8ACB><U+76CA>] <U+70BA><U+4EC0><U+9EBC><U+7F8E><U+570B><U+7247><U+7B2C><U+4E8C><U+6B21><U+898B><U+9762><U+5C31><U+53EF><U+4EE5><U+4E0A><U+5E8A>?","knowing","/bbs/movie/M.1371724017.A.709.html"," 6/20","14"
"1107","[<U+597D><U+96F7>] WORLD WAR Z <U+672B><U+65E5><U+4E4B><U+6230> ","ColaCloud","/bbs/movie/M.1371724361.A.1A8.html"," 6/20","1"
"1108","Re: [<U+8D08><U+7968>] <U+6DD2><U+53B2><U+4EBA><U+59BB>  (<U+5F97><U+734E><U+540D><U+55AE>)","kinple","/bbs/movie/M.1371724426.A.CF1.html"," 6/20","5"
"1109","[<U+597D><U+96F7>] <U+672B><U+65E5>Z<U+6230>","carotyao","/bbs/movie/M.1371724839.A.0EE.html"," 6/20","5"
"1110","[<U+65B0><U+805E>] <U+8FEA><U+58EB><U+5C3C><U+62BD><U+624B> <U+5468><U+8463><U+54AC><U+7259><U+70BA><U+300C><U+5929><U+53F0><U+300D><U+6253><U+7247>","sampsonlu919","/bbs/movie/M.1371725319.A.03D.html"," 6/20",""
"1111","[<U+65B0><U+805E>] <U+91D1><U+57CE><U+6B66>,<U+4E0D><U+60D1><U+4E4B><U+5E74><U+3001><U+6210><U+719F><U+7D33><U+58EB>!","pointofview","/bbs/movie/M.1371726320.A.94D.html"," 6/20","3"
"1112","Re: [<U+8ACB><U+76CA>] <U+8D85><U+4EBA><U+88E1><U+9762><U+592A><U+7A7A><U+8239><U+5230><U+5730><U+7403><U+7684><U+6642><U+9593>","erhugod2000","/bbs/movie/M.1371726349.A.E30.html"," 6/20","3"
"1113","[<U+666E><U+96F7>]«<U+4E00><U+4EE3><U+5B97><U+5E2B>»<U+4E00><U+4EE3><U+5B97><U+5E2B><U+5011><U+7684>…<U+82B1><U+6A23><U+5E74><U+83EF> ","ash1118","/bbs/movie/M.1371726578.A.E05.html"," 6/20","8"
"1114","[<U+65B0><U+805E>] <U+827E><U+723E><U+5E15><U+897F><U+8AFE> <U+300C><U+795E><U+5077>2<U+300D><U+737B><U+8072><U+7A81><U+558A><U+5361>","sampsonlu919","/bbs/movie/M.1371726799.A.6BA.html"," 6/20","3"
"1115","[<U+65B0><U+805E>]<U+5E03><U+840A><U+5FB7><U+5F7C><U+7279><U+66FE><U+55D1><U+85E5><U+5EA6><U+65E5> <U+8A2A><U+554F><U+66A2><U+8AC7><U+8352><U+5510><U+6B72><U+6708>","northoslo","/bbs/movie/M.1371727558.A.79D.html"," 6/20","9"
"1116","[<U+8CA0><U+96F7>] DC <U+8D85><U+4EBA> <U+6B3A><U+9A19><U+4E86><U+6211><U+7684><U+611F><U+60C5> ","carcass","/bbs/movie/M.1371728738.A.DDB.html"," 6/20","12"
"1117","[<U+8A0E><U+8AD6>] <U+554F><U+4E00><U+500B><U+5927><U+9678><U+6F14><U+54E1>","qwert2013","/bbs/movie/M.1371729747.A.A08.html"," 6/20","11"
"1118","[<U+9001><U+51FA>] 6/24<U+665A><U+4E0A>7<U+9EDE><U+6DD2><U+53B2><U+4EBA><U+59BB><U+5165><U+5834><U+5238>1<U+5F35>","sunnyeva","/bbs/movie/M.1371731592.A.9AB.html"," 6/20","2"
"1119","[<U+597D><U+7121><U+96F7>] <U+672B><U+65E5>Z<U+6230>-<U+6BAD><U+5C4D><U+8FF7><U+53EF><U+4EE5><U+770B>","wksie","/bbs/movie/M.1371731746.A.F39.html"," 6/20","6"
"1120","[<U+666E><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>","Ailkernoos","/bbs/movie/M.1371732599.A.CED.html"," 6/20","8"
"1121","[<U+554F><U+7247>] <U+5916><U+570B><U+9B3C><U+7247>","civiya","/bbs/movie/M.1371734102.A.DBD.html"," 6/20","2"
"1122","[<U+554F><U+7247>] <U+6709><U+95DC><U+671F><U+8CA8><U+8CB7><U+8CE3><U+7684><U+7247>","Ambersilver","/bbs/movie/M.1371735632.A.098.html"," 6/20","2"
"1123","[<U+597D><U+96F7>] <U+51FA><U+795E><U+5165><U+5316>","photocap","/bbs/movie/M.1371735639.A.6AD.html"," 6/20","4"
"1124","[<U+597D><U+96F7>] <U+672B><U+65E5><U+4E4B><U+6230>~<U+5982><U+679C><U+5927><U+81EA><U+7136><U+8B8A><U+6210><U+6BBA><U+4EBA><U+9B54>","paulyear","/bbs/movie/M.1371737282.A.065.html"," 6/20",""
"1125","[<U+6975><U+723D><U+96F7>] <U+8D85><U+4EBA>-<U+92FC><U+9435><U+82F1><U+96C4>","alan2234","/bbs/movie/M.1371737461.A.CDE.html"," 6/20","27"
"1126","[<U+7121><U+96F7>] <U+63A8><U+85A6><U+8D85><U+9AD8><U+901F><U+6BAD><U+5C4D><U+7247>,<U+672B><U+65E5>Z<U+6230>","kodo","/bbs/movie/M.1371737678.A.F21.html"," 6/20","2"
"1127","[<U+7247><U+55AE>] <U+97F3><U+6A02><U+5BB6><U+7684><U+50B3><U+8A18><U+96FB><U+5F71>","wickham","/bbs/movie/M.1371737881.A.1ED.html"," 6/20","11"
"1128","[<U+8CA0><U+7121><U+96F7>] <U+672B><U+65E5>Z<U+6230>","NewSpec","/bbs/movie/M.1371737936.A.647.html"," 6/20","18"
"1129","[<U+8A0E><U+8AD6>] <U+8D85><U+4EBA><U+7684><U+53CD><U+6D3E><U+89D2>,<U+5C07><U+8ECD><U+662F><U+689D><U+597D><U+6F22>","guanyinma","/bbs/movie/M.1371738469.A.676.html"," 6/20","10"
"1130","[<U+7A76><U+7D1A><U+60E1><U+96F7>]<U+5929><U+6A5F>-<U+5BCC><U+6625><U+5C71><U+5C45><U+5716>,<U+8D85><U+4E4E><U+60F3><U+50CF><U+7684><U+7CDE><U+4F5C> ","pttgunnima","/bbs/movie/M.1371738622.A.EBB.html"," 6/20","52"
"1131","[<U+597D><U+96F7>]<U+672B><U+8DEF><U+8ECA><U+795E><U+89C0><U+5F8C><U+5FC3><U+5F97> ","lolastar","/bbs/movie/M.1371738775.A.0DF.html"," 6/20","7"
"1132","Re: [<U+60C5><U+5831>]<U+5B87><U+5B99><U+56E7><U+7247><U+738B>.<U+5BCC><U+6625><U+5C71><U+5C45><U+5716>(<U+4E0A>)","shinbird","/bbs/movie/M.1371739127.A.18C.html"," 6/20","17"
"1133","Fw: [<U+60C5><U+5831>] 2013 <U+5317><U+7F8E>7~9<U+6708><U+4E0A><U+6620><U+96FB><U+5F71><U+5217><U+8868>","ooic","/bbs/movie/M.1371740038.A.C60.html"," 6/20","6"
"1134","[<U+597D><U+96F7>]<U+807D><U+8AAA><U+6850><U+5CF6><U+9000><U+793E><U+4E86> --<U+5C0D><U+5922><U+60F3><U+7684><U+627F><U+8AFE> ","aking306","/bbs/movie/M.1371741063.A.B94.html"," 6/20","15"
"1135","[<U+666E><U+96F7>]<U+672B><U+65E5>Z<U+6230> ","Ringostar","/bbs/movie/M.1371741756.A.175.html"," 6/20","4"
"1136","[<U+666E><U+96F7>] <U+672A><U+65E5><U+4E4B><U+6230>","superdyco","/bbs/movie/M.1371742217.A.CF8.html"," 6/20","1"
"1137","[<U+8A0E><U+8AD6>] <U+9999><U+6E2F><U+6700><U+6703><U+6F14><U+8B8A><U+614B><U+7684><U+6F14><U+54E1>","df1476eee","/bbs/movie/M.1371743529.A.640.html"," 6/20","34"
"1138","[<U+795E><U+4F5C>] <U+5929><U+6A5F> <U+5BCC><U+6625><U+5C71><U+5C45><U+5716> ","fanecerce","/bbs/movie/M.1371744423.A.2DF.html"," 6/21","17"
"1139","[<U+60C5><U+5831>] HISHE<U+8A72><U+600E><U+9EBC><U+5B8C><U+7D50>-<U+92FC><U+9435><U+4EBA>3 <U+4E2D><U+6587><U+5B57><U+5E55>","KYLAT","/bbs/movie/M.1371744458.A.FBB.html"," 6/21","11"
"1140","[<U+6709><U+96F7>] <U+7576><U+4F60><U+4EE5><U+70BA><U+52F5><U+5FD7><U+90FD><U+662F><U+8C6A><U+6D28>——«<U+5341><U+6708><U+7684><U+5929><U+7A7A>»","Ingen","/bbs/movie/M.1371744553.A.FAD.html"," 6/21","7"
"1141","[<U+65B0><U+805E>] <U+6D3B><U+5C4D><U+5165><U+4FB5>,<U+5E03><U+840A><U+5FB7><U+5F7C><U+7279><U+62EF><U+6551><U+4E16><U+754C>!","mart5301","/bbs/movie/M.1371744725.A.20D.html"," 6/21","1"
